"url","text"
"https://www.liberty.edu/students/sga/","SGA Pursues One Mission through Three Branches
SGA’s mission is to listen to students’ concerns, collaborate on solutions, and present them to Liberty’s administration to improve Liberty University for everyone.
The Executive Branch of SGA acts as the main representative of the student body's concerns and joys to the administration. Through fun events, engaging social media, and regular student outreach, the Executive Branch ensures that it stays up to date on the student body's most pressing concerns. The Student Body President and Vice President formulate plans and suggestions from these suggestions to take them to key administrators for implementation. The Executive Branch also manages clubs, budgets, and elections to ensure the best student experience at Liberty University.
The Representative Branch of SGA serves as a think tank to brainstorm ideas to make Liberty University a better place. The elected House of Representatives is the body that is the closest to the needs of specific students all across campus and the Lynchburg area, while the Senate represents schools and their deans. The Representative Branch comes up with solutions to problems as small as the need for another bike rack by Montview or as large as the procuring of a multi-million dollar investment. These solutions are introduced into the legislative process, refined, and then presented to administration for approval.
The Judicial Branch of SGA first exists to allow students to voice concerns about traffic and parking citations issued by LUPD. Each year, the Student Court rules on tens of thousands of dollars in citation appeals. The Student Court also serves SGA by mediating disputes between members and answering questions regarding the SGA Constitution. In this way, the Judicial Branch ensures that members' perspectives are heard and allows all of SGA to run smoothly.
House of Representatives Elections
House Representatives are elected at the beginning of the Fall semester and serve in the House of Representatives for the rest of the academic year. One representative is elected per residence hall or building, while commuter representatives are elected by commuter students at-large. House Representatives are responsible for attending biweekly House meetings and biweekly House committee meetings to write, present, and debate legislation for the betterment of Liberty University.
Apply for the House of Representatives!
Get Involved
Below are some of the open positions in the Student Government Association. Find out more about each position and submit an application to work at SGA.
Representative Positions
Senators
Hall Representatives
Commuter Representatives
Senate Staff
Judicial Positions
Associate Justices
Upcoming Club Events
Accounting Society
Across Generations
Association of Students of African Descent
Brazilian Student Association
Cackle Hour
Catholic Campus Ministry
CFAW Events
Criminal Justice Club
Cru at Liberty
Disney Club
Emergency Medical Services (EMS) Club
Family and Child Development Association
French Club
Global Studies Club
Hallyu Club
Hans Gross Society
Korean Student Association
Liberty Running Club
Liberty Space
Orthodox Christian Fellowship
Philosophy Club
Poetic Soul Association
Pre-Law Society
SGA Events
Strategic Intelligence Society
Urban Education
Young Life
Young Women for America
✕ Clear Selection 
There are currently no events scheduled.
Connect with SGA
Visit Our Office
Montview, Room 3560
Our newly renovated office is located on the the third floor of Montview on the Liberty Arena side.
Monday–Tuesday, Thursday:
9 a.m. – 10 p.m.
Wednesday, Friday:
9 a.m. – 5 p.m.
Experience SGA
Join us at a…
Senate meeting
House meeting
Tabling location on campus
SGA Launch
SGA is excited to announce the start of our new leadership development program, SGA Launch!
This exciting program, which will be open to members of all SGA branches, will consist of a leadership cohort of twelve emerging leaders. Launch is designed and led by some of SGA’s most experienced leaders. Cohort members will be developed through intentional cohort meetings, personal mentorship opportunities, external speakers, and other beneficial content.
Applications are open until Wednesday, September 13, at noon. Spots are limited and applications are reviewed on a rolling basis, so apply today!
Apply to SGA Launch!"
"https://www.liberty.edu/students/dean/community-life/community-standards/","Community Standards
Overview
The Community Standards process addresses violations of the code of honor in a holistic manner. Once violations have been reviewed, the behavior will be addressed through educational programming, such as Restorative Practices, Pathways, and CHOICES. When necessary, traditional sanctions (as outlined in The Liberty Way) are used.
Though discipline is never easy (Hebrews 12:11), it is biblical (Proverbs 3:11-12, 19; 12:1; 13:24). The Office of Community Life does not look at the Community Standards process as a negative one, but one of restoration (Proverbs 22:15) to be handled in a caring manner (Ephesians 6:4).
Reporting
If you violate a policy of Liberty University, we encourage you to inform your hall leadership and/or our office as soon as possible. If a student you know has committed a violation, we suggest that you address them first. If they will not report the violation themselves, we ask that you email (communitylife@liberty.edu) or call our office at (434) 582-2320, or contact a member of leadership on your hall.
Matthew 18:15-17 provides a godly example of how to handle problems in a relationship between two individuals. Translating this principle to a community relationship, the Resident Assistants, Resident Shepherds, LU Shepherds, Resident Directors, and any member of the Dean of Students Office, among others, represent “a brother or sister.” The goal will be to handle issues quickly and maturely, so verse 17 never becomes an issue. Being open and honest at these times will lead to the most restorative and desired outcome.
Confidential Reporting
At times, anonymous reporting is desired. This may be due to social pressures, fear of retaliation, a lack of trust in the process, or not wanting to get involved. In the Office of Community Life, we offer the option of confidential reporting and will seek to investigate an incident that allegedly occurred without revealing any personally identifying information of the reporting party. If a reporting party wants to maintain anonymity, Community Life will be unable to conduct an investigation or pursue disciplinary action. If you would like more information concerning confidential reporting, please contact the Office of Community Life.
Amnesty
If you fear that due to your involvement in behavior contrary to The Liberty Way (linked), reporting a violation or cooperation with an investigation may lead to personal violations, amnesty may be available. Please review The Liberty Way outlines this process in more detail. You may also call to speak with an Associate Director to better understand the Amnesty Policy.
For clarification of our policies, please email communitylife@liberty.edu and a member of our team will be happy to make sure your questions are answered.
Programs
Substance Abuse Awareness
Develop personal, biblical values regarding substance abuse.
Student Appeals Court
Hears discipline appeals regarding violations against the Student Code of Honor.
Choices
An educational program that teaches wisdom, decision making, and stewardship.
Restorative Practices
Restorative Practices builds awareness of your behavior’s impact on the community and provides accountability.
Disciplinary Record
Review your full disciplinary history below.
View Disciplinary Record"
"https://www.liberty.edu/students/health-wellness/","Student Health and Wellness
Contact
Office in Commons 3
(434) 592-7770
M-F, 8 a.m.–5 p.m.
Listen to our podcast: Challenging Your Health Mindset
Be empowered to change your health mindset. Listen as our Executive Director, Dr. Keith R. Anderson discusses the 9 dimensions of wellness with diverse guests who provide thought-provoking perspectives on holistic wellness topics.
Social Media Connections
Here’s how you can stay up to date on all that’s happening with Liberty University’s Student Health Center and Wellness Initiatives Department. Follow us on your favorite social media platform."
"https://www.liberty.edu/students/student-counseling/","Student Counseling Services
We’re Here to Help
Student Counseling Services is now Counseling and Psychological Services (CAPS).
Access our new website at https://www.lustudentcounseling.com/
Office Hours
Green Hall, Room 1830
Monday–Friday*
8 a.m. – 4:30 p.m.
*Closed 9 am. – 12 p.m on Wednesdays
Our schedule is modified during summer months and semester breaks."
"https://www.liberty.edu/students/","It is our goal to meet your needs in your academics, campus community, and spiritual life. Opportunities for student leadership and assistance with decision-making are some of the ways we encourage and assist you in being prepared for life after graduation.
Meet the Senior Vice President for Student Affairs
Centers & Offices
Dean of Students 
Academic Integrity
CARE and Support
Community Life
Educational Programming
Office of Student Life 
Commuter Student Life
Graduate Student Life
Online Student Life
Residence Life
Student Counseling Services (Now CAPS)
Student Health Center and Wellness Initiatives 
Live Healthy Liberty
Student Health Center
Student Health Records
ROTC
Air Force
Army
Student Resources
Honor Code
The Liberty Way (Student Honor Code)
Off-Campus Living Guide
Hazing Prevention & Report
Hazing Misconduct Report
Hazing Prevention
Get Involved
Clubs and Organizations
Campus Recreation
Live Healthy Liberty
Student Government Association (SGA)
Join an Online Community
Contact
Dr. Mark Hine
Senior Vice President for Student Affairs
svpstudentaffairs@liberty.edu
Green Hall, Room 2750
Executive Suite"
"https://www.liberty.edu/campusrec/lahaye-rec-and-fitness/","Membership Portal
LaHaye Recreation & Fitness Center is a 162,000 square foot multi-functional facility open to Liberty University students, faculty, and staff. Regardless of how you choose to get active—LaHaye Rec & Fit has something for you!
Group Exercise
Join us for 35+ strength, mind/body, cardio, or combination Group Ex classes. Not enough variety? Purchase a Group Ex Plus Membership to access 70+ classes a semester!
Learn More
Rock Climbing
The LaHaye Rock Wall is a great opportunity for students to build strength, courage, and community. The LaHaye Rock Wall is a 4,000 square foot climbing facility offering bouldering, a climbing tower, and a variety of programming.
Learn More
Aquatics
The LaHaye Aquatic Center houses six 25-yard lanes, one 1 meter diving board, and 2 spas. The Aquatic Center is currently open for lap swimming and offers a variety of programming.
Learn More
Personal Training
Train with our fitness professionals to achieve your personal fitness goals.
Learn More
Membership Opportunities
LaHaye Rec & Fit offers a variety of membership opportunities for those affiliated with Liberty University.
Learn More 
Athletic Training
LaHaye Rec & Fit houses an athletic training room specifically for those injured within Campus Recreation facilities or while participating in Intramural Sports.
Learn More"
"https://www.liberty.edu/campusrec/hydaway-outdoor-center/","Hydaway Outdoor Center
Fun. Challenge. Adventure. Take a break from your studies and enjoy all that Liberty University has to offer—outdoors! Camp, kayak, and even fish at the Hydaway Outdoor Center located less than 5 miles from the Liberty University campus. Run, hike, or bike on our expansive trail system. In the mood for adventure? Take a short getaway with us on one of our guided outdoor trips or compete in one of our trail races.
Liberty Mountain Trail Series
Take the challenge and run in the Liberty Mountain Trail Series. Races are held in both fall and spring semesters on the Liberty Mountain Trail System. Run our half-marathon, 5-mile, 2-mile, and 5k courses or our 1-mile uphill sprint.
Info & Registration
Outdoor Adventure
Adventure with us on an outdoor trip guided by our experienced trip leaders. Trips include horseback riding, kayaking, hiking, whitewater rafting, camping, skiing, fly fi­shing, and rappelling.
Upcoming Trips
Workshops
Interested in getting certified in Wilderness First Aid? Want to learn more about backcountry cooking? Sign-up for one of our workshops this semester!
Upcoming Workshops"
"https://www.liberty.edu/campusrec/snowflex/","Liberty Mountain Snowflex Centre
Activity Pricing
Snowflex specializes in year-round mountain activities open to Liberty University students, faculty, staff, and the general public. Blast down one of our Neveplast tubing runs or ski in all four seasons on our Snowflex slopes. The reservable Barrick-Falwell Lodge is Liberty Mountain’s scenic centerpiece, giving the Liberty Mountain Snowflex Centre the look and feel of an alpine resort. Snowflex also offers one of the prettiest sunset views around, so even if you’re not a fan of snow sports, come on up and enjoy the view!
Please note: liability forms are required for all activities and can be found in the quick links section. Tubing is a weather-dependent activity. Please call ahead to verify tubing is available if Lynchburg is experiencing inclement weather.
Artificial Slopes
Briton Engineering’s patented Snowflex® surface is recognized as the closest replication of snow and makes it possible to participate in skiing and snowboarding year-round! Our slopes feature various terrain park features for experienced riders and have multiple access points.
Rentals & Lessons
We offer all rental equipment needed to ski, snowboard, sled, or tube, so you don’t need to worry about bringing your own! If you have never tried a snow-sport before, we highly recommend working with one of our instructors to schedule a lesson and learn the basics before you ride. 
Tubing Runs
Snowflex operates two Neveplast tubing runs with year-round tubing options for everyone! All of our tubing runs are a safe, fun, and inexpensive way to enjoy the scenic campus of Liberty University and the Blue Ridge Mountains in all four seasons.
Sledding
In addition to our main slope, we offer a Bunny Hill and designated sledding area designed with Snowflex® surface. This activity is perfect for younger children.
Olympic-Grade Trampoline
Bounce around for fun or work on aerial awareness for freestyle on our Olympic-grade trampoline. Whether you want to jump on your own or rent our trampoline snowboards/skiis, our trampoline is fun for all ages!
Barrick-Falwell Lodge
The Barrick-Falwell Lodge offers spacious seating for students to utilize as study space or for parents to stay warm during their child’s lesson! The lodge is housed with a concessions stand and Pro Shop featuring Liberty Snowflex merchandise such as t-shirts, sweatshirts, mugs, and more (Flames Cash accepted).
The lodge is also available for reservations by Liberty and local community members for business meetings, personal parties, and more!
Learn More"
"https://www.liberty.edu/campusrec/student-activities/","Late Skate
Friday, September 8, 2023 | 9:00 pm | LaHaye Ice Center
See Details
Open Mic
Tuesday, September 12, 2023 | 7:00 pm | Academic Lawn
See Details
Neon Mini Golf
Friday, September 15, 2023 | 8:00 pm | School of Divinity Lawn
See Details
Outdoor Movie Night: Across the Spider-verse
Saturday, September 16, 2023 | 8:00 pm | Academic Lawn
See Details
Photo Expo
Monday, September 18, 2023 | 8:00 am | LaHaye Lobby
See Details"
"https://www.liberty.edu/about/contact-liberty-university/","Liberty Online
Residential"
"https://www.liberty.edu/prechatform/?dept=Residential","We're sorry we missed you! Our offices are currently closed. Please see below for office hours and additional contact information.
residential graduate Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
Our Admissions Office is available by phone at (877) 298-9617, Mon, Tues, Thurs, and Fri from 10:00AM to 9:00PM EST, Wed from 9:00AM to 6:00PM EST, and Sat 10:00AM to 6:00PM EST. You can also email us at residentgraduate@liberty.edu.
residential undergrad Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
Our Admissions Office is available by phone at (800) 543-5317, Mon, Tues, Thurs, and Fri from 10:00AM to 9:00PM EST, Wed from 9:00AM to 6:00PM EST, and Sat 10:00AM to 6:00PM EST. You can also email us at admissions@liberty.edu.
residential international Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat & Sun: Closed
student advocate office Hours:
Mon - Fri: 8:00AM - 12:00PM EST
Mon - Fri: 12:30PM - 4:25PM EST
Sat & Sun: Closed
Student Advocate Office is now closed. We are unable to accept your chat at this time, however send us an email (sao@liberty.edu) and we will respond when our office reopens. 
luo undergrad admissions Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
Our Admissions Office is available by phone at (800) 424-9595, Mon, Tues, Thurs, and Fri from 8:00AM to 8:00PM EST, Wed from 8:00AM to 6:00PM EST, and Sat 10:00AM to 6:00PM EST. You can also email us at LUOUndergrad@liberty.edu.
luo graduate admissions Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
Our Admissions Office is available by phone at (800) 424-9595, Mon, Tues, Thurs, and Fri from 8:00AM to 8:00PM EST, Wed from 8:00AM to 6:00PM EST, and Sat 10:00AM to 6:00PM EST. You can also email us at LUOGrad@liberty.edu.
luo advising Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
Our Advising Office is available by phone at (800) 424-9595, Mon, Tues, Thurs, and Fri from 8:00AM to 8:00PM EST, Wed from 8:00AM to 6:00PM EST, and Sat 10:00AM to 6:00PM EST. You can also email us at LUOAdvising@liberty.edu.
financial aid Hours:
Mon, Wed, Tue, Thu, Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
military affairs Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
student accounts Hours:
Mon - Fri: 8:00AM - 5:00PM EST
Sat: 10:00AM - 6:00PM EST
Sun: Closed
lu serve Hours:
Mon - Fri: 8:30AM - 4:30PM EST
Sat & Sun: Closed
id & campus services Hours:
Mon - Fri: 9:00AM - 4:00PM EST
Sat & Sun: Closed
Back to Contacts"
"https://www.liberty.edu/news/2023/08/30/my-friend-barista-goes-viral-as-she-serves-up-coffee-and-the-joy-of-the-lord/","August 30, 2023 : By Ryan Klinker - Office of Communications & Public Engagement 
Caitlin Campbell (’19) 
When she opens up the window to her Street Brew Coffee trailer in her hometown of Toronto, Ontario, Liberty University graduate Caitlin Campbell (’19) is ready to share more than that morning’s dose of caffeine. With a cheerful greeting of “Hello, my friend” to every customer, she passes along the love of God as she passes the cups across the counter.
But she’s not just a friendly face in Toronto; her social media videos showing these daily interactions with customers have made her a familiar face to followers across the world. Her videos have recently gone viral, leading to 1.1 million followers on her TikTok account and over 276,000 on YouTube and 59,000 on Instagram. The Canadian headquarters of TikTok, Google, and Facebook have all invited her for a visit. Almost every morning, Campbell livestreams from her trailer as she serves her customers or makes a cup to feed her own fervent coffee appetite.
“Every day I wake up with one goal in mind, and that’s to spread some joy and positivity and make someone smile,” Campbell said. “Pretty much my entire life I’ve been told by people about how naturally happy and joyful I am, and how I have that sort of presence, and I don’t think I really realized that until recently when I started my business and was able to share my joy with people. It really is the joy of the Lord that I have inside of me, it’s ingrained in me, and getting to spread that is one of my biggest purposes. I truly believe that’s who I am and why God has put me here on this earth.”
The idea of running a coffee business had been brewing for years. She didn’t realize it at the time, but her plan began to take shape when she was a Master of Divinity student at Liberty. While writing a paper about nonprofit work, she outlined a business model for a coffee company that would help the homeless population. She said her professor, Dr. Tim Chang, encouraged her to make it a reality.
“I pretty much wrote a full business plan and was really passionate about it,” Campbell recalled. “At first, my professor thought the company already existed, and he told me, ‘You need to go work at this company; I can clearly see how much you care about it, and I think it’s something you need to pursue.’ At the time I wasn’t sure if I would do it, but what he said stuck with me.”
She also didn’t know at the time how God would use a setback in her life to develop the endurance, fortitude, and an upbeat outlook on life that would serve her well in her current endeavors.
While working as an assistant coach with the Lady Flames Division II hockey team in 2016, she slipped on the ice and fractured her skull. Even though she was promptly treated, Campbell struggled for the rest of the semester with constant headaches, dizziness, and sleep issues. It was eventually determined that she had suffered severe brain trauma from the accident. She moved back home for treatment in February 2017 but returned for the fall semester, pushing through to ultimately graduate on time in May 2019. (Liberty’s news team told her story in a special graduate feature.)
Campbell said she continues to have chronic migraines and some hazy “bad brain days” from the accident, but she is grateful for the Lord’s work in her life.
“I think it instilled a quiet confidence in me that I can overcome almost anything that is thrown my way with the support of my family and the Lord,” Campbell said. “It taught me about the importance of adapting; that things are going to come your way and you have to change. It’s not going to be easy, but you have to take it one step at a time and keep rocking through it.”
After graduating and making plans to attend Dallas Theological Seminary in preparation to become a youth pastor, Campbell decided to return to the coffee concept. She created Street Brew Coffee on Oct. 3, 2019 and for the next several months sold packaged coffee grounds from her booth at local fairs and trade shows.
When the COVID-19 pandemic and travel restrictions caused her to put aside her plans in Dallas, she continued to sell coffee through her online storefront. That’s when she picked up her smartphone and started to share about herself and Street Brew on TikTok. Her friendly demeanor shone through in her videos, instantly attracting fans — and customers. In 2021, she purchased a trailer and took her business out into the Toronto area, where she now sets up shop at farmer’s markets, weddings, festivals, and other events.
“I think a lot of it comes down to my content being authentic and genuine,” she said. “Yes, I own a coffee company and want people to come to the trailer for coffee, but I’m not trying to sell people on anything beyond that. I’m putting myself out there, and I want to build up and encourage others in any way I can. There are a lot of lonely, hurting people out there, and I think they see the positivity and decide to follow it.”
Staying true to the original dream she had while studying at Liberty, Campbell donates a part of Street Brew’s profits to local charities that serve the homeless population.
“We didn’t want to be just another coffee company, even though our coffee is very good; we wanted to be good coffee that does good in the community,” she said. “Not only do the consumers get to have a great cup of coffee, but they also get to know that their dollars are going back into the community.”
And she hopes to take it one step further.
“Our long-term goal is to open up a café and employ people who want to transition out of homelessness,” she said. “A lot of them are just one chance away from changing their lives, so that would give them an opportunity.”
Campbell said her time at Liberty helped to spark the fire that now allows her to shine for the Lord through Street Brew.
“I’d describe it as the biggest growing season of my life,” she said. “In my last year at Liberty (after the injury), I feel like I grew leaps and bounds in my faith and my confidence. My professors were amazing, they set me up to succeed in every way they possibly could, and I felt so confident in who God had made me. I obviously still have a long way to go, but my skills and growth I gained at Liberty have translated into what I do today. I left Liberty with a fire to accomplish my dreams and do whatever I had to do next.”"
"https://www.liberty.edu/news/2023/09/06/safe-supportive-neutral-libertys-office-of-equity-and-compliance-stands-ready-to-serve/","September 6, 2023 : By Office of Communications & Public Engagement 
As Liberty University’s Office of Equity and Compliance (OEC) welcomed students back to campus this fall, the planning and preparation has focused on a continuation of successful current campuswide initiatives as well as improved efforts to keep the Liberty community safe, aware, and well-informed.
The OEC plays a vital role in supporting student success. The office is responsible for administering compliance with the university’s Sexual Misconduct/Title IX Policy, the Non-Discrimination and Equal Opportunity Policy, and the Jeanne Clery Act, which includes the Violence Against Women Act (VAWA).
Recruiting qualified, experienced, and intentional staff members who are passionate about their work in serving the student body has been at the forefront of the office’s efforts. Earlier this year, the OEC welcomed a new Title IX coordinator, Nathan Friesema, who came to Liberty after working in residence life departments at other universities, as well as three new investigators. Last spring, the office moved to its new location in DeMoss Hall 1232, in an area of main campus readily accessible to students. The office now consists of six investigators, three Clery officers, a case manager, and an education team that communicates the office’s purpose and policies to students in addition to training students and staff. Three of the investigators come from a law enforcement background, and the other staff members bring experience in student services, broadcasting, and legal affairs.
“Our tagline is ‘Safe, Supportive, Neutral,’ and that’s directed at the students to let them know that it’s a safe place to talk about our policies,” said investigator Dave Sparnroft, who joined the OEC in March after working in law enforcement. “Sexual misconduct, nondiscrimination, and the other issues we help with are very delicate topics, and for the people who are facing that it can be traumatic, so we want them to know that this is a safe space to talk about it and that we’re here to support them and remain neutral through the process. Like everyone else who works at Liberty, we are here to help our students be successful in college and succeed in their careers out in the world.”
Clery officer Christopher Shirley, a former police officer, said his role is to make sure that the university is complying federally with the Clery Act, which requires colleges and universities to report campus crime data, support victims of violence, and publicly outline the policies and procedures they have put into place to improve campus safety.
“Our purpose is providing transparency to crimes and major incidents that happen on campus or the surrounding area, and we make sure that reports are read and classified correctly so that our statistics are accurate,” Shirley said.
Friesema and his staff said they are constantly working to educate students on the resources available to them and the ease of process for reporting to their office.
They also aim to dispel misconceptions, such as the idea that reporting to the Title IX office subjects students to citations for violating The Liberty Way (Liberty’s student conduct policy). The office gives students amnesty to provide the full truth in reports.
“They should not feel held back from reporting anything out of fear of those repercussions,” Sparnroft said. “Title IX exists to keep students safe and give students and their parents peace of mind in knowing that they are safe and are being taken care of.”
Title IX investigators are separate entities from the Liberty University Police Department (LUPD), meaning that students filing a report are not pushed into pressing charges if they do not wish to.
“We continue to market our office and the services we provide to students in terms of supportive measures and resources, but also the ability to have your complaints or concerns addressed,” Friesema said. “Whether or not students want to work with the police, our office has a process available to them that seeks justice, restitution, or restoration. We want to be able to provide students the safe campus that they deserve.”
The investigators who have law enforcement experience are still able to apply their training in helpful ways.
“Our previous experience in law enforcement has helped us sharpen our investigative skills and inform the questions that we know to ask, and it also gives us a caring approach when talking to people who are in crisis,” investigator Brittany Hall said. “We’ve all had crisis intervention training, and that’s an important piece of it too.”
This year, the OEC has continued its “Speak Up” campaign that encourages students to do exactly that — speak up when they experience or witness behavior or misconduct that potentially violates Title IX policies. “Speak Up” signs with contact information for the office are posted throughout campus on doors in residence halls, television screens, campus buses, and many other visible locations.
Even if someone presents an issue that is not applicable to OEC, Hall explained, the staff will help point people in the right direction. In the end, she said filing a report that does not end up in a Title IX case is better than not reporting at all.
“We want to encourage people to err on the side of caution and report and come talk to us. Even if it doesn’t necessarily fit into what our office does, we can help point people in the right direction. We would rather report and not have anything come from it than have someone not report it and have (violations) continue.”
Members of the OEC education team met with students at the Block Party on Aug. 26, at the end of the first full week of classes. They also maintain a presence on Facebook and Instagram to keep students and the Liberty community informed on current policies and news regarding Title IX.
To learn more about the Office of Equity and Compliance, visit Liberty.edu/Title-IX."
"https://www.liberty.edu/news/2023/09/01/nbas-jonathan-isaac-recounts-decision-to-stand-up-for-his-faith-charges-liberty-students-to-do-the-same/","September 1, 2023 : By Ryan Klinker - Office of Communications & Public Engagement 
(Photo by Jessie Jordan) 
Orlando Magic forward Jonathan Isaac used the Convocation stage Friday morning at Liberty University to share his story of how God has transformed his life and career into a journey of standing boldly for Him and pursuing His purpose, even when others may encourage the opposite.
Isaac acknowledged that many likely know him as the first player to stand during the national anthem in the NBA bubble in 2020, a decision that was followed by support from some and backlash from others. Dealing with an injury at the time, Isaac was still with his team as they entered into the bubble (a COVID-19 quarantine for players to continue their season despite the pandemic). Following the death of George Floyd, teams across the league were kneeling during the national anthem and wearing Black Lives Matter T-shirts, and the Orlando Magic were no different. Every time the topic was brought up, Isaac said he would insert Jesus into the conversation, but he was repeatedly told, “This is not the time for that.”
In a team-only meeting, all of Isaac’s teammates saw no alternative to the decision to wear the shirts and kneel for the anthem. When asked if he would participate, Isaac told his team that he saw the movement differently.
“I found myself in this moment not really understanding my place in it,” he said. “I started to explain to them, ‘I see the problem, I just have a different solution. We all fall short of God’s glory, and I don’t want to point fingers at an individual person — or an entire race for that matter — because I need grace and mercy just like (everyone does).’”
That night, he called his pastor and explained his concerns about taking this stand for his views; Isaac said his peers would denigrate him, the public would tear him down, he would lose out on other opportunities. His pastor simply told him, “You cannot stand for God and God not stand for you.”
At the next game, Isaac did just that. He stood for the national anthem and did not wear the shirt, making national headlines and getting “plastered” online.
“The heartbeat of what I was trying to do was (share) that I believe that we all fall short of God’s glory, and if any of us are throwing stones at any person or anything, we are throwing stones in a glass house,” he said. “If we would love each other the way that God loves us, which is in spite of our sins and shortcomings, there could be real change between white and black people, for all people.”
(Photo by Chase Gyles) 
“The reality of what I’m talking about this morning is that I am the unlikely person; I’m the unlikely person to stand, I’m the unlikely person to get up on this stage and talk to you because of my background and journey,” he added.
Born in The Bronx, Isaac moved to Naples, Fla., in middle school, and he struggled to fit in due to standing out as a tall, black student among mostly white classmates. He developed anxiety, which would continue into his college career and early NBA years. Middle school was also when Isaac began playing basketball at a high level, and he formed his sense of self by his status on the court.
“I put everything that I had into creating this identity as a basketball player, to the point that I was the No. 1 player in the state of Florida, but what nobody knew was that I was struggling so much behind the scenes with anxiety,” Isaac said. “This thing on the inside of me was growing. The more and more people expected of me, the higher I got as a basketball player, I was having this dichotomy of working so hard for love and trying so hard not to lose it by playing badly.”
“For me, it speaks to the reality of having a relationship with Jesus Christ,” he added. “Finding my identity, my strength, my confidence, my purpose, and my trust in Him, and allowing Him to lead my life for moments like the bubble, moments that I’m known for.”
Isaac grew up in church, but he didn’t have a relationship with Christ when he entered the NBA in 2017; he said he was living for himself. As a rookie, one of his teammates invited him to a chapel, and the chaplain started the message with Luke 6:46, which says, “Why do you call me Lord and not do what I say?” Isaac felt convicted, but he didn’t fully change. Through the persistence of Christians around him who sought after him, Isaac eventually found a new purpose: the one God has for him.
Students were able to meet Isaac after Convocation. (Photo by Chase Gyles) 
“I was so used to working for love, I was so used to clinging to the perception that other people had of me and striving to be loved, (but) I started to rest in the love that God has for me. The reality of a transformational relationship with Jesus Christ is real, and I know that because I’ve lived it and I’m walking through it. I’ve had so many ups and downs, I’ve been injured, I’ve trusted God, I’ve walked with God, and there are a few things I know to be true. I know that the world is changing, and the necessity of you being able to stand up for your faith is only going to become more paramount, (yet) harder to do.”
He charged the students of Liberty University to stand up in their own ways.
“God is trying to equip each and every one of you with purpose, and you’re going to carry out something for the Kingdom of God. It’s going to be a stand in one way or another, if it’s before the Lord or in your everyday life, and you’re going to have to do it or you will not be who God has created you to be.”
After Convocation, Isaac said he hoped that the students will take his words to heart, and he explained why he wanted to visit Liberty.
Isaac met with members of Liberty’s women’s basketball team. (Photo by Chase Gyles) 
“I hope that they’ve been encouraged to stand up for what they believe in and understand that God can, and will, use anybody who is willing, no matter what you struggles are or your background. Coming to a Christian college was important to me because this is the body (of Christ), and so having the students be able to hear my story and take something away from it is important. Them being planted here and having this community is so special.”
“I thought it was so cool that he stood for his faith and that, whenever people were hating on him and his decision, he kept standing for what was right,” said freshman Hayden Hyman.
Isaac took time to take photos with the women’s basketball team and some students after Convocation, and he is scheduled to meet with the men’s team on Saturday.
Prior to Isaac’s speech, Flames Football Head Coach Jamey Chadwell was accompanied by the drum line of The Spirit of the Mountain marching band as they encouraged students to attend the Flames’ home opener against Bowling Green, which kicks off Saturday at noon."
"https://www.liberty.edu/police/emergency-information/","Emergency Information
LU Emergency Notifications
In the event of an emergency, you will be notified by:
Text and email (if signed up for campus alerts)
Outdoor sirens of the Liberty University Emergency Warning System
Announcement on myLU
Announcement on The Journey radio 88.3 FM
A second notice will be distributed when safety has been restored.
Report an Emergency
Dial 3911 from any Liberty University phone or (434) 592-3911 from any cell or off-campus phone.
Add this number to your phone with the area code to save time during an emergency.
What to Do in an Emergency
The Emergency Management & Community Engagement Department has resources to help you navigate a variety of hazards and emergencies.
Emergency Plans – know what to do when unexpected weather or emergency events happen
Emergency & Safety Training courses – empower yourself with the knowledge to stay safe
<span data-mce-type=""bookmark"" style=""display: inline-block; width: 0px; overflow: hidden; line-height: 0;"" class=""mce_SELRES_start""> </span>
Have You Witnessed or Been the Victim of a Crime?
If so, then it is important to know what rights and what resources are available to you. The LUPD Victim/Witness Information Form was created to do just that. Take the time to read and understand the information on this form. You are not alone!"
